2022-04-26 12:19:00,790 main WARN JNDI lookup class is not available because this JRE does not support JNDI. JNDI string lookups will not be available, continuing configuration. Ignoring java.lang.ClassNotFoundException: org.apache.logging.log4j.core.lookup.JndiLookup
2020-03-30 ,15041
2020-06-19 ,79280
2020-10-09 ,87644
2021-04-16 ,59412
2021-08-27 ,88709
2021-12-17 ,78032
2020-02-09 ,32635
2020-03-31 ,14996
2021-04-17 ,77500
2021-08-28 ,104334
2021-09-01 ,50787
2021-12-18 ,39510
