2021-04-27,76481
2021-04-28,83553
2021-04-29,82210
2021-04-30,89141
2021-05-01,80717
2021-05-02,60957
2021-05-03,75261
2021-05-04,80894
2021-05-05,87029
2021-05-06,88472
2021-05-07,92383
2021-05-08,80021
2021-05-09,64461
2021-05-10,74390
2021-05-11,83498
2021-05-12,86867
2021-05-13,82527
2021-05-14,92518
2021-05-15,88865
2021-05-16,66387
2021-05-17,74097
2021-05-18,84772
2021-05-19,90733
2021-05-20,92695
2021-05-21,94927
2021-05-22,93359
2021-05-23,71494
2021-05-24,81403
2021-05-25,88685
2021-05-26,93364
2021-05-27,92466
2021-05-28,87929
2021-05-29,64946
2021-05-30,54240
2021-05-31,56720
2021-06-01,86021
2021-06-02,92571
2021-06-03,96504
2021-06-04,95589
2021-06-05,97983
2021-06-06,77634
2021-06-07,88869
2021-06-08,94675
2021-06-09,99484
2021-06-10,103982
2021-06-11,98321
2021-06-12,93963
2021-06-13,73784
2021-06-14,86939
2021-06-15,98038
2021-06-16,102175
2021-06-17,102964
2021-06-18,98994
2021-06-19,96406
2021-06-20,77945
2021-06-21,90870
2021-06-22,99019
2021-06-23,102895
2021-06-24,104639
2021-06-25,103294
2021-06-26,98690
2021-06-27,77379
2021-06-28,91543
2021-06-29,101112
2021-06-30,101923
2021-07-01,93848
2021-07-02,87546
2021-07-03,71122
2021-07-04,60544
2021-07-05,64728
2021-07-06,89457
2021-07-07,97200
2021-07-08,94581
2021-07-09,93585
2021-07-10,93833
2021-07-11,75946
2021-07-12,84894
2021-07-13,96611
2021-07-14,104579
2021-07-15,105957
2021-07-16,102874
2021-07-17,95192
2021-07-18,77336
2021-07-19,88928
2021-07-20,92373
2021-07-21,98220
2021-07-22,103919
2021-07-23,99030
2021-07-24,93242
2021-07-25,75565
2021-07-26,89119
2021-07-27,99331
2021-07-28,99681
2021-07-29,99736
2021-07-30,99152
2021-07-31,93301
